input,seed,cores,vertices,edges,time,trials,concurrency,result
/scratch/daint/kalvodap/evaluation_inputs/e1/64k/ws_64k_16.in,18099,1,64000,1024000,139.027,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/64k/ws_64k_16.in,18100,1,64000,1024000,139.492,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/64k/ws_64k_16.in,18101,1,64000,1024000,140.013,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/64k/ws_64k_16.in,18102,1,64000,1024000,139.114,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,224.6,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,224.81,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,224.93,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,224.477,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,224.546,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,224.778,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,224.831,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,224.866,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,224.869,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,224.892,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,224.902,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,224.976,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,225.236,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,225.294,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,225.301,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,226.192,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,238.237,?,co-karger-stein,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,18084,1,96000,1536000,256.387,?,co-karger-stein,2100
