input,seed,cores,vertices,edges,time,trials,concurrency,result
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,18253,576,16000,7929856,5.18481,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,18253,648,16000,7929856,5.80553,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,20552,72,16000,7929856,12.3655,2,low,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,20552,144,16000,7929856,6.79209,1,low,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,20552,216,16000,7929856,6.44772,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,20552,252,16000,7929856,5.88906,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,20552,288,16000,7929856,5.89892,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,20552,360,16000,7929856,5.79265,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,20552,396,16000,7929856,6.0794,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,20552,432,16000,7929856,5.23516,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,20552,504,16000,7929856,6.19319,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,20552,576,16000,7929856,6.00429,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,20552,648,16000,7929856,5.5558,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,24274,72,16000,7929856,11.9564,2,low,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,24274,144,16000,7929856,6.80172,1,low,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,24274,216,16000,7929856,5.96401,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,24274,252,16000,7929856,6.36002,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,24274,288,16000,7929856,5.71389,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,24274,360,16000,7929856,6.51246,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,24274,396,16000,7929856,6.41428,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,24274,432,16000,7929856,5.21001,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,24274,504,16000,7929856,5.33198,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,24274,576,16000,7929856,5.79895,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,24274,648,16000,7929856,5.7003,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,27585,72,16000,7929856,11.9702,2,low,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,27585,216,16000,7929856,5.8048,1,high,51200
